idx,filename,subclass,intervals,question
13177,706409.mp3,Coughing,"[13.16-13.72, 14.42-15.13]",What time ranges correspond to occurrences of sound type 'coughing'?
13178,706409.mp3,Human Speech,"[0.00-0.98, 14.42-15.13]",Identify the time periods containing occurrences of the 'human speech' sound.
13179,706409.mp3,Laughter,"[4.87-5.94, 8.87-9.93, 15.44-16.08]",Show the time intervals in which the sound 'laughter' is active.
13180,706409.mp3,Screaming,[5.97-7.47],In which ranges does the event 'screaming' occur?
13181,706414.mp3,Distant Sounds,[0.00-27.16],Specify the time ranges in which the event 'distant sounds' is detected.
13182,706414.mp3,Monotone Sounds,"[15.75-17.49, 23.86-25.61]",Identify every interval in which the event 'monotone sounds' takes place.
13183,706532.mp3,Wind,[0.00-27.70],Identify every interval in which sound type 'wind' takes place.
13184,706533.mp3,Machine sounds,[0.02-15.49],Identify the time periods containing occurrences of the audio event 'machine sounds'.
13185,706533.mp3,Rustling,[0.02-15.49],In which time segments does the sound 'rustling' happen?
13186,706533.mp3,Traffic Noise,[0.02-15.49],What time intervals does the 'traffic noise' sound occur in?
13187,706686.mp3,Bird Chirp,[3.85-25.93],List all time periods where the 'bird chirp' sound can be heard.
13188,706686.mp3,Human Speech,"[1.64-8.04, 17.56-18.90]",In which ranges does the audio event 'human speech' occur?
13189,706739.mp3,Stream_River,[0.00-15.18],What time segments include sound type 'stream_river'?
13190,706761.mp3,Atmospheric Sounds,[0.00-23.48],Specify the time ranges in which the sound 'atmospheric sounds' is detected.
13191,706886.mp3,Humming,"[9.54-15.19, 21.91-23.91]",List every time segment where the audio event 'humming' is present.
13192,706886.mp3,Insect Buzzing,[0.00-25.13],Specify the time ranges in which the event 'insect buzzing' is detected.
13193,706886.mp3,Squeaking,"[0.07-1.26, 6.65-8.63, 12.42-13.54, 18.36-20.34, 23.84-24.96]",Provide all time ranges where the audio event 'squeaking' is present.
13194,706947.mp3,Bell Ringing,"[0.38-12.80, 15.17-27.43]",Identify all time segments where the event 'bell ringing' takes place.
13195,707069.mp3,Guitar Playing,[0.09-29.30],Identify the time periods containing occurrences of the audio event 'guitar playing'.
13196,707212.mp3,Clapping,[5.88-24.94],List all time intervals during which the audio event 'clapping' appears.
13197,707212.mp3,Human Speech,[0.00-5.92],Specify the time ranges in which the 'human speech' sound is detected.
13198,707212.mp3,Screaming,"[3.54-10.69, 13.35-20.29, 21.76-26.31]",List all time periods where sound type 'screaming' can be heard.
13199,707213.mp3,Bird Chirp,[0.07-23.05],What time ranges correspond to occurrences of the sound 'bird chirp'?
13200,707249.mp3,Footsteps,[0.01-19.64],In which time segments does the sound 'footsteps' happen?
13201,707280.mp3,Snoring,[0.01-17.01],Identify the time periods containing occurrences of sound type 'snoring'.
13202,707419.mp3,Atmospheric Sounds,[0.02-19.02],During which intervals can the 'atmospheric sounds' sound be heard?
13203,707419.mp3,Footsteps,[0.51-2.03],Identify the time periods containing occurrences of sound type 'footsteps'.
13204,707419.mp3,Monotone Sounds,[7.93-8.49],What time ranges contain occurrences of the event 'monotone sounds'?
13205,707419.mp3,Water Dripping,[4.20-4.85],What time ranges contain occurrences of the sound 'water dripping'?
13206,707533.mp3,Bird Chirp,[0.00-2.49],List all time periods where sound type 'bird chirp' can be heard.
13207,707533.mp3,Lawn Mower,[2.51-19.94],Give all intervals that contain sound type 'lawn mower'.
13208,707561.mp3,Dog Barking,"[0.00-10.90, 11.56-15.69]",In which time segments does the event 'dog barking' happen?
13209,707620.mp3,Airplane sound,[0.04-26.04],Provide all time ranges where the event 'airplane sound' is present.
13210,70763.mp3,Atmospheric Sounds,"[1.94-8.13, 15.98-19.31]",List all time periods where the sound 'atmospheric sounds' can be heard.
13211,70763.mp3,Microwave,[1.93-19.30],Provide all time ranges where sound type 'microwave' is present.
13212,70763.mp3,Rustling,[0.37-1.36],List all time intervals during which the audio event 'rustling' appears.
13213,70763.mp3,Thud,[0.08-1.92],Specify the time ranges in which the sound 'thud' is detected.
13214,707783.mp3,Bird Chirp,"[0.15-1.11, 2.22-3.12, 4.36-5.26, 6.51-7.20, 8.51-9.21, 10.20-10.92, 11.80-12.35, 13.66-14.11, 15.35-15.82, 16.80-17.27]",What time segments include the event 'bird chirp'?
13215,707881.mp3,Distant Sounds,"[0.00-6.49, 15.96-18.15]",Identify the time periods containing occurrences of the event 'distant sounds'.
13216,707881.mp3,Door sounds,[21.60-22.37],What time segments include sound type 'door sounds'?
13217,707881.mp3,Human Speech,[0.01-22.37],List all time intervals during which the sound 'human speech' appears.
13218,707881.mp3,Singing,[7.35-9.37],List all time intervals during which sound type 'singing' appears.
13219,707881.mp3,Thud,[20.27-20.55],Provide the time segments in which the audio event 'thud' occurs.
13220,707881.mp3,White noise,[0.00-22.37],What time ranges contain occurrences of the event 'white noise'?
13221,707888.mp3,Power Saw,[0.00-23.48],Provide the time segments in which sound type 'power saw' occurs.
13222,707973.mp3,Bird Chirp,"[0.60-3.12, 6.19-7.87, 8.84-10.34, 12.82-16.15, 18.24-19.57]",In which ranges does the audio event 'bird chirp' occur?
13223,707973.mp3,White noise,"[0.00-0.65, 2.99-6.22, 7.87-8.88, 10.31-12.82, 16.15-18.26, 19.57-20.24]",Provide the time segments in which sound type 'white noise' occurs.
13224,708043.mp3,Hissing,[0.00-11.54],What time segments include the audio event 'hissing'?
13225,708043.mp3,Machine sounds,[11.54-28.97],Identify the time periods containing occurrences of sound type 'machine sounds'.
13226,708051.mp3,Grinding,"[0.01-1.28, 3.34-4.24, 6.13-7.08, 8.83-11.67, 12.30-12.87, 15.55-16.16, 19.81-20.29, 22.03-22.54]",What time segments include the sound 'grinding'?
13227,708051.mp3,Human Speech,[0.00-25.58],What time intervals does the sound 'human speech' occur in?
13228,708187.mp3,Human Speech,[4.18-6.27],What time intervals does the sound 'human speech' occur in?
13229,708187.mp3,Insect Buzzing,"[0.00-4.18, 6.21-17.52, 23.97-25.29]",During which time periods is the audio event 'insect buzzing' audible?
13230,708187.mp3,Wind,"[17.76-23.91, 25.39-27.57]",List every time segment where sound type 'wind' is present.
13231,708192.mp3,Distant Sounds,[18.02-25.95],During which intervals can the sound 'distant sounds' be heard?
13232,708192.mp3,Hissing,[5.04-7.52],Show the time intervals in which the sound 'hissing' is active.
13233,708192.mp3,Human Speech,"[0.00-5.04, 7.49-28.53]",Identify every interval in which sound type 'human speech' takes place.
13234,708192.mp3,Traffic Noise,[0.00-5.08],Specify the time ranges in which the event 'traffic noise' is detected.
13235,708192.mp3,Vehicle engine,[5.38-6.57],Identify all time segments where sound type 'vehicle engine' takes place.
13236,708199.mp3,Rustling,"[6.30-11.46, 15.08-21.57]",Identify the time periods containing occurrences of the event 'rustling'.
13237,708328.mp3,Bird Chirp,"[1.17-2.62, 3.84-4.35, 5.57-6.04, 7.07-7.72, 8.54-9.29, 10.13-11.07, 11.63-12.47, 13.64-14.29, 15.51-16.35, 17.15-17.80, 18.69-19.58, 20.33-20.99]",What time ranges correspond to occurrences of sound type 'bird chirp'?
13238,708328.mp3,Clicking,[2.67-3.14],What are the time periods when sound type 'clicking' takes place?
13239,708328.mp3,Metallic Sounds,[4.73-5.43],List all time periods where the event 'metallic sounds' can be heard.
13240,708385.mp3,Alarm sound,[8.39-13.89],What time ranges correspond to occurrences of the sound 'alarm sound'?
13241,708385.mp3,Clicking,"[3.40-3.55, 8.10-8.26]",What time ranges correspond to occurrences of the event 'clicking'?
13242,708385.mp3,Grinding,[2.35-18.63],Provide all time ranges where the audio event 'grinding' is present.
13243,708385.mp3,Insect Buzzing,"[0.79-8.40, 13.86-18.63]",Give all intervals that contain sound type 'insect buzzing'.
13244,708385.mp3,Monotone Sounds,[0.00-2.44],What time intervals does the event 'monotone sounds' occur in?
13245,708396.mp3,Distant Sounds,[14.62-15.41],Specify the time ranges in which the sound 'distant sounds' is detected.
13246,708396.mp3,Human Speech,"[2.19-3.69, 23.64-24.31]",Show the time intervals in which the sound 'human speech' is active.
13247,708396.mp3,Laughter,[4.14-5.20],Identify every interval in which sound type 'laughter' takes place.
13248,708396.mp3,Squeaking,[0.00-25.92],Give all intervals that contain the audio event 'squeaking'.
13249,708396.mp3,Thud,[5.93-10.80],In which ranges does the 'thud' sound occur?
13250,708396.mp3,Wind,[16.43-22.59],Identify the time periods containing occurrences of the 'wind' sound.
13251,708461.mp3,Piano Playing,"[0.00-5.49, 8.51-15.40, 17.26-24.43]",Identify every interval in which the 'piano playing' sound takes place.
13252,708560.mp3,Atmospheric Sounds,[0.76-8.52],Provide all time ranges where the event 'atmospheric sounds' is present.
13253,708560.mp3,Machine sounds,"[10.97-15.46, 17.91-21.00]",Provide all time ranges where the audio event 'machine sounds' is present.
13254,708560.mp3,Metallic Sounds,[0.00-21.00],List all time periods where the 'metallic sounds' sound can be heard.
13255,708560.mp3,Snoring,"[8.66-10.82, 15.58-17.79]",List every time segment where the audio event 'snoring' is present.
13256,708746.mp3,Wind,[0.02-17.25],Specify the time ranges in which sound type 'wind' is detected.
13257,708777.mp3,Distant Sounds,[3.52-12.36],What time ranges contain occurrences of the sound 'distant sounds'?
13258,708777.mp3,Violin Playing,[12.63-26.64],What time ranges correspond to occurrences of the event 'violin playing'?
13259,708777.mp3,Wind,[0.00-3.52],What time intervals does the sound 'wind' occur in?
13260,708977.mp3,Atmospheric Sounds,[0.00-24.92],What are the time periods when the audio event 'atmospheric sounds' takes place?
13261,708977.mp3,Bird Chirp,"[0.75-1.75, 17.61-17.86]",Show the time intervals in which the event 'bird chirp' is active.
13262,708977.mp3,Distant Sounds,"[9.61-10.06, 14.98-15.32]",Provide the time segments in which the event 'distant sounds' occurs.
13263,708977.mp3,Singing,"[13.42-13.73, 16.14-16.38]",In which ranges does the sound 'singing' occur?
13264,708977.mp3,Whistle,[14.76-14.99],List all time periods where the audio event 'whistle' can be heard.
13265,708977.mp3,Wind,[16.90-22.17],What time ranges correspond to occurrences of the sound 'wind'?
13266,709210.mp3,Bell Ringing,[4.55-19.19],List every time segment where the audio event 'bell ringing' is present.
13267,709210.mp3,Waves,[0.04-19.19],Show the time intervals in which the 'waves' sound is active.
13268,709210.mp3,Wind,[0.00-19.19],In which ranges does the sound 'wind' occur?
13269,709214.mp3,Water Dripping,[0.03-18.34],Identify every interval in which the event 'water dripping' takes place.
13270,709280.mp3,Human Speech,[4.57-20.04],Show the time intervals in which the 'human speech' sound is active.
13271,709280.mp3,Humming,[0.00-20.04],During which intervals can the 'humming' sound be heard?
13272,709281.mp3,Bell Ringing,"[1.24-1.85, 7.50-8.77, 9.39-11.95]",List all time intervals during which the event 'bell ringing' appears.
13273,709281.mp3,Human Speech,[0.01-15.69],In which time segments does the event 'human speech' happen?
13274,709281.mp3,Shouting,[0.48-15.69],What time ranges contain occurrences of the 'shouting' sound?
13275,709305.mp3,Whistle,[0.39-4.74],What time ranges correspond to occurrences of the 'whistle' sound?
13276,709305.mp3,Wind,[9.72-14.41],Give all intervals that contain the audio event 'wind'.
13277,709341.mp3,Distant Sounds,[0.00-25.96],Identify the time periods containing occurrences of the audio event 'distant sounds'.
13278,709342.mp3,Monotone Sounds,[0.00-16.83],Identify every interval in which the sound 'monotone sounds' takes place.
13279,709342.mp3,Siren,[2.47-9.16],Identify all time segments where the event 'siren' takes place.
13280,70936.mp3,Siren,[0.02-25.63],Identify the time periods containing occurrences of sound type 'siren'.
13281,709482.mp3,Raining,[0.00-18.68],Show the time intervals in which the audio event 'raining' is active.
13282,709612.mp3,Waves,[0.00-19.97],Specify the time ranges in which the event 'waves' is detected.
13283,709612.mp3,Wind,[10.68-18.14],During which time periods is the event 'wind' audible?
13284,709655.mp3,Wind,[3.40-10.01],In which ranges does sound type 'wind' occur?
13285,709959.mp3,Machine sounds,[0.00-6.47],What time ranges contain occurrences of sound type 'machine sounds'?
13286,709959.mp3,Motorcycle driving by,[6.46-9.59],What time segments include the sound 'motorcycle driving by'?
13287,709959.mp3,Traffic Noise,[6.44-16.75],Provide the time segments in which the 'traffic noise' sound occurs.
13288,710090.mp3,Wind,[0.03-27.70],During which time periods is the sound 'wind' audible?
13289,710171.mp3,Atmospheric Sounds,[0.01-16.80],Give all intervals that contain the 'atmospheric sounds' sound.
13290,710171.mp3,Wind,[0.03-16.80],What time ranges contain occurrences of the sound 'wind'?
13291,710233.mp3,Raining,[0.00-27.67],What are the time periods when sound type 'raining' takes place?
13292,710233.mp3,Water Dripping,[0.02-27.67],List all time intervals during which the event 'water dripping' appears.
13293,710233.mp3,White noise,[0.00-27.67],In which time segments does the audio event 'white noise' happen?
13294,710237.mp3,Violin Playing,[0.04-22.92],Identify all time segments where the sound 'violin playing' takes place.
13295,71025.mp3,Cat Meowing,"[1.02-1.89, 3.81-6.31, 8.61-10.58, 12.01-12.93, 23.00-23.77, 26.69-27.73]",Give all intervals that contain the audio event 'cat meowing'.
13296,71025.mp3,Clock Ticking,[0.00-27.97],What time intervals does the sound 'clock ticking' occur in?
13297,710283.mp3,Violin Playing,[0.00-23.47],Show the time intervals in which the 'violin playing' sound is active.
13298,710294.mp3,Sheep_Goat Bleat,[0.03-18.90],Show the time intervals in which the event 'sheep_goat bleat' is active.
13299,710295.mp3,Bird Chirp,"[4.29-5.91, 7.68-9.57]",What time intervals does the audio event 'bird chirp' occur in?
13300,710295.mp3,Car driving by,[23.49-26.80],Identify all time segments where the 'car driving by' sound takes place.
13301,710295.mp3,Metallic Sounds,[0.68-1.75],Identify the time periods containing occurrences of the sound 'metallic sounds'.
13302,710295.mp3,Sheep_Goat Bleat,"[1.78-4.46, 5.77-7.74, 9.52-19.74, 20.32-23.21, 26.82-29.20]",Provide the time segments in which the audio event 'sheep_goat bleat' occurs.
13303,710532.mp3,Atmospheric Sounds,[0.00-18.23],List all time periods where the event 'atmospheric sounds' can be heard.
13304,710532.mp3,Car driving by,"[0.02-5.37, 11.39-18.23]",What are the time periods when the event 'car driving by' takes place?
13305,710532.mp3,Siren,[0.03-1.02],In which ranges does the audio event 'siren' occur?
13306,710653.mp3,Car driving by,[18.95-26.14],List all time periods where the sound 'car driving by' can be heard.
13307,710653.mp3,Siren,[0.00-20.22],During which intervals can sound type 'siren' be heard?
